matchDate,matchTime,timeScored,facilityNo,playerID,teamName
2024-01-12,10:00:00,02:28:00,39,P0063,Team18
2024-01-12,10:00:00,02:35:00,39,P0063,Team18
2024-01-12,10:00:00,02:41:00,39,P0157,Team18
2024-01-12,10:00:00,02:60:00,39,P0134,Team18
2024-01-12,10:00:00,01:38:00,39,P0275,Team18
2022-11-25,11:00:00,01:33:00,36,P0102,Team5
2022-11-25,11:00:00,02:09:00,36,P0034,Team5
2022-11-25,11:00:00,01:19:00,36,P0104,Team9
2022-11-25,11:00:00,02:43:00,36,P0192,Team9
2022-11-25,11:00:00,02:11:00,36,P0015,Team9
2022-08-01,12:00:00,02:22:00,16,P0065,Team16
2022-08-01,12:00:00,02:53:00,16,P0044,Team20
2022-08-01,12:00:00,01:24:00,16,P0190,Team20
2022-08-01,12:00:00,02:33:00,16,P0163,Team20
2024-06-01,13:00:00,01:10:00,8,P0010,Team1
2024-06-01,13:00:00,02:03:00,8,P0245,Team1
2024-06-01,13:00:00,01:58:00,8,P0254,Team1
2021-02-25,14:00:00,02:55:00,50,P0047,Team8
2021-02-25,14:00:00,02:48:00,50,P0094,Team8
2025-10-03,15:00:00,02:02:00,31,P0137,Team11
2025-10-03,15:00:00,02:06:00,31,P0091,Team11
2025-10-03,15:00:00,01:28:00,31,P0091,Team11
2025-10-03,15:00:00,01:05:00,31,P0071,Team11
2025-10-03,15:00:00,01:35:00,31,P0112,Team25
2025-10-03,15:00:00,02:51:00,31,P0098,Team25
2025-10-03,15:00:00,01:15:00,31,P0112,Team25
2025-10-03,15:00:00,01:20:00,31,P0037,Team25
2021-10-03,16:00:00,02:54:00,32,P0242,Team4
2021-10-03,16:00:00,01:13:00,32,P0073,Team4
2021-10-03,16:00:00,01:23:00,32,P0166,Team4
2021-10-03,16:00:00,01:49:00,32,P0258,Team2
2021-10-03,16:00:00,02:56:00,32,P0258,Team2
2021-10-03,16:00:00,01:03:00,32,P0120,Team2
2024-07-30,17:00:00,01:10:00,3,P0281,Team22
2024-07-30,17:00:00,02:25:00,3,P0190,Team20
2024-07-30,17:00:00,02:23:00,3,P0210,Team20
2024-07-30,17:00:00,02:16:00,3,P0310,Team20
2024-07-30,17:00:00,02:05:00,3,P0220,Team20
2024-06-03,10:00:00,02:54:00,40,P0344,Team25
2024-06-03,10:00:00,01:26:00,40,P0098,Team25
2024-06-03,10:00:00,02:31:00,40,P0037,Team25
2024-06-03,10:00:00,02:47:00,40,P0146,Team25
2024-06-03,10:00:00,02:29:00,40,P0105,Team25
2024-06-03,10:00:00,01:08:00,40,P0023,Team17
2024-06-03,10:00:00,02:22:00,40,P0031,Team17
2021-08-26,11:00:00,01:06:00,37,P0191,Team7
2025-06-26,12:00:00,02:22:00,25,P0214,Team22
2025-06-26,12:00:00,01:40:00,25,P0188,Team22
2025-06-26,12:00:00,01:08:00,25,P0231,Team22
2025-06-26,12:00:00,01:41:00,25,P0281,Team22
2025-06-26,12:00:00,01:34:00,25,P0259,Team5
2025-06-26,12:00:00,02:54:00,25,P0074,Team5
2025-06-26,12:00:00,02:07:00,25,P0034,Team5
2025-09-20,13:00:00,01:30:00,24,P0336,Team6
2025-09-20,13:00:00,02:09:00,24,P0251,Team6
2025-09-20,13:00:00,01:36:00,24,P0119,Team6
2025-09-20,13:00:00,02:26:00,24,P0315,Team24
2025-09-20,13:00:00,01:14:00,24,P0226,Team24
2025-09-20,13:00:00,02:40:00,24,P0226,Team24
2022-07-25,14:00:00,02:45:00,15,P0067,Team5
2022-07-25,14:00:00,02:15:00,15,P0259,Team5
2022-07-25,14:00:00,02:06:00,15,P0333,Team5
2022-07-25,14:00:00,02:02:00,15,P0047,Team8
2022-07-25,14:00:00,02:37:00,15,P0094,Team8
2022-06-16,15:00:00,01:14:00,50,P0254,Team1
2022-06-16,15:00:00,01:06:00,50,P0332,Team1
2022-06-16,15:00:00,01:19:00,50,P0239,Team1
2022-06-16,15:00:00,01:51:00,50,P0322,Team22
2022-06-16,15:00:00,02:27:00,50,P0214,Team22
2023-02-08,16:00:00,02:46:00,3,P0115,Team21
2023-02-08,16:00:00,01:41:00,3,P0058,Team21
2023-02-08,16:00:00,02:28:00,3,P0321,Team21
2023-02-08,16:00:00,01:22:00,3,P0041,Team21
2023-02-08,16:00:00,02:01:00,3,P0079,Team21
2021-07-02,17:00:00,01:11:00,35,P0255,Team8
2021-07-02,17:00:00,01:27:00,35,P0292,Team8
2021-07-02,17:00:00,01:24:00,35,P0255,Team8
2024-03-14,10:00:00,02:59:00,44,P0349,Team4
2024-03-14,10:00:00,02:56:00,44,P0257,Team4
2024-03-14,10:00:00,02:01:00,44,P0124,Team4
2024-03-14,10:00:00,01:10:00,44,P0166,Team4
2024-03-14,10:00:00,01:03:00,44,P0229,Team3
2024-03-14,10:00:00,02:36:00,44,P0046,Team3
2024-03-14,10:00:00,01:12:00,44,P0225,Team3
2023-12-07,11:00:00,02:19:00,22,P0086,Team10
2023-12-07,11:00:00,02:49:00,22,P0202,Team15
2023-12-07,11:00:00,01:32:00,22,P0291,Team15
2023-12-07,11:00:00,02:05:00,22,P0110,Team15
2023-12-07,11:00:00,02:29:00,22,P0169,Team15
2023-12-07,11:00:00,01:43:00,22,P0189,Team15
2025-08-10,12:00:00,02:36:00,30,P0222,Team13
2025-08-10,12:00:00,01:42:00,30,P0197,Team13
2025-08-10,12:00:00,01:48:00,30,P0246,Team13
2025-08-10,12:00:00,01:60:00,30,P0222,Team13
2025-08-10,12:00:00,01:26:00,30,P0268,Team8
2025-08-10,12:00:00,02:38:00,30,P0255,Team8
2025-04-02,13:00:00,01:08:00,15,P0266,Team5
2025-04-02,13:00:00,01:40:00,15,P0130,Team5
2025-04-02,13:00:00,01:20:00,15,P0021,Team5
2025-04-02,13:00:00,01:19:00,15,P0283,Team5
2025-04-02,13:00:00,02:10:00,15,P0081,Team5
2025-04-02,13:00:00,01:45:00,15,P0133,Team16
2025-04-02,13:00:00,01:39:00,15,P0006,Team16
2025-04-02,13:00:00,02:59:00,15,P0133,Team16
2025-04-02,13:00:00,01:46:00,15,P0269,Team16
2023-08-29,14:00:00,01:27:00,41,P0067,Team5
2023-08-29,14:00:00,02:56:00,41,P0350,Team1
2023-08-29,14:00:00,02:26:00,41,P0088,Team1
2023-08-29,14:00:00,01:51:00,41,P0010,Team1
2022-07-18,15:00:00,01:12:00,7,P0264,Team3
2022-07-18,15:00:00,02:37:00,7,P0196,Team3
2022-07-18,15:00:00,01:19:00,7,P0265,Team3
2022-07-18,15:00:00,01:29:00,7,P0317,Team3
2022-07-18,15:00:00,02:27:00,7,P0229,Team3
2022-12-13,16:00:00,01:29:00,22,P0229,Team3
2022-12-13,16:00:00,01:13:00,22,P0229,Team3
2022-12-13,16:00:00,02:02:00,22,P0121,Team3
2022-12-13,16:00:00,02:42:00,22,P0196,Team3
2024-04-11,17:00:00,01:23:00,12,P0213,Team13
2024-04-11,17:00:00,01:20:00,12,P0320,Team13
2024-04-11,17:00:00,02:46:00,12,P0197,Team13
2024-04-11,17:00:00,02:31:00,12,P0222,Team13
2024-04-11,17:00:00,01:39:00,12,P0118,Team3
2024-04-11,17:00:00,02:38:00,12,P0230,Team3
2024-04-11,17:00:00,01:30:00,12,P0123,Team3
2024-04-11,17:00:00,02:05:00,12,P0118,Team3
2025-09-26,10:00:00,02:46:00,5,P0060,Team14
2025-09-26,10:00:00,01:21:00,5,P0297,Team9
2025-09-26,10:00:00,02:42:00,5,P0192,Team9
2025-09-26,10:00:00,01:39:00,5,P0111,Team9
2025-09-26,10:00:00,02:59:00,5,P0224,Team9
2025-09-26,10:00:00,01:31:00,5,P0111,Team9
2025-08-28,11:00:00,02:43:00,8,P0010,Team1
2025-08-28,11:00:00,01:24:00,8,P0350,Team1
2025-08-28,11:00:00,01:54:00,8,P0151,Team1
2025-08-28,11:00:00,01:11:00,8,P0298,Team1
2025-08-28,11:00:00,01:45:00,8,P0214,Team22
2025-08-28,11:00:00,01:33:00,8,P0113,Team22
2022-09-12,12:00:00,02:05:00,12,P0101,Team2
2022-09-12,12:00:00,02:29:00,12,P0300,Team2
2022-09-12,12:00:00,01:08:00,12,P0222,Team13
2021-07-11,13:00:00,01:32:00,12,P0283,Team5
2021-07-11,13:00:00,02:21:00,12,P0259,Team5
2021-07-11,13:00:00,01:01:00,12,P0333,Team5
2021-07-11,13:00:00,02:45:00,12,P0287,Team15
2021-07-11,13:00:00,02:42:00,12,P0291,Team15
2021-07-11,13:00:00,01:43:00,12,P0077,Team15
2021-07-11,13:00:00,02:02:00,12,P0223,Team15
2022-06-24,14:00:00,01:13:00,45,P0058,Team21
2022-06-24,14:00:00,02:41:00,45,P0079,Team21
2022-06-24,14:00:00,01:55:00,45,P0342,Team21
2022-06-24,14:00:00,01:03:00,45,P0100,Team24
2022-06-24,14:00:00,02:10:00,45,P0248,Team24
2022-06-24,14:00:00,01:26:00,45,P0018,Team24
2022-06-24,14:00:00,01:58:00,45,P0138,Team24
2022-06-24,14:00:00,02:18:00,45,P0018,Team24
2025-06-06,15:00:00,02:48:00,16,P0058,Team21
2025-06-06,15:00:00,01:49:00,16,P0265,Team3
2025-06-06,15:00:00,01:50:00,16,P0196,Team3
2025-06-06,15:00:00,02:60:00,16,P0219,Team3
2025-06-06,15:00:00,02:03:00,16,P0121,Team3
2025-06-06,15:00:00,01:08:00,16,P0196,Team3
2021-06-21,16:00:00,01:48:00,36,P0162,Team17
2021-06-21,16:00:00,02:13:00,36,P0104,Team9
2021-06-21,16:00:00,02:26:00,36,P0297,Team9
2021-06-21,16:00:00,02:27:00,36,P0028,Team9
2021-06-21,16:00:00,02:60:00,36,P0224,Team9
2021-06-21,16:00:00,01:21:00,36,P0032,Team9
2021-07-23,10:00:00,01:38:00,23,P0338,Team11
2021-07-23,10:00:00,01:31:00,23,P0071,Team11
2021-07-23,10:00:00,02:46:00,23,P0264,Team3
2021-07-23,10:00:00,02:36:00,23,P0196,Team3
2024-10-15,11:00:00,01:53:00,10,P0215,Team13
2024-10-15,11:00:00,02:35:00,10,P0084,Team13
2024-10-15,11:00:00,02:12:00,10,P0246,Team13
2024-10-15,11:00:00,01:22:00,10,P0122,Team13
2024-10-15,11:00:00,01:04:00,10,P0246,Team13
2024-10-15,11:00:00,02:25:00,10,P0291,Team15
2024-10-15,11:00:00,01:52:00,10,P0287,Team15
2024-10-15,11:00:00,02:19:00,10,P0335,Team15
2021-02-23,12:00:00,01:42:00,28,P0195,Team2
2021-02-23,12:00:00,01:21:00,28,P0101,Team2
2021-02-23,12:00:00,01:43:00,28,P0142,Team2
2021-02-23,12:00:00,02:33:00,28,P0044,Team20
2021-02-23,12:00:00,01:24:00,28,P0217,Team20
2023-05-23,13:00:00,02:14:00,14,P0301,Team22
2023-05-23,13:00:00,02:38:00,14,P0141,Team22
2023-05-23,13:00:00,02:36:00,14,P0141,Team22
2023-05-23,13:00:00,02:56:00,14,P0003,Team22
2023-05-23,13:00:00,01:42:00,14,P0178,Team22
2023-05-23,13:00:00,01:04:00,14,P0016,Team8
2023-05-23,13:00:00,02:15:00,14,P0279,Team8
2022-06-18,14:00:00,02:45:00,45,P0024,Team24
2022-06-18,14:00:00,01:48:00,45,P0226,Team24
2022-06-18,14:00:00,01:40:00,45,P0252,Team24
2024-06-05,15:00:00,02:35:00,51,P0266,Team5
2024-06-05,15:00:00,02:02:00,51,P0102,Team5
2022-07-26,16:00:00,01:35:00,10,P0041,Team21
2022-07-26,16:00:00,02:33:00,10,P0015,Team9
2025-01-03,17:00:00,01:46:00,38,P0311,Team19
2025-01-03,17:00:00,02:57:00,38,P0245,Team1
2024-10-31,10:00:00,02:28:00,42,P0076,Team22
2024-10-31,10:00:00,02:02:00,42,P0003,Team22
2024-10-31,10:00:00,01:39:00,42,P0277,Team22
2024-10-31,10:00:00,02:32:00,42,P0243,Team22
2024-10-31,10:00:00,02:36:00,42,P0322,Team22
2024-10-31,10:00:00,02:18:00,42,P0256,Team12
2024-10-31,10:00:00,02:09:00,42,P0029,Team12
2024-10-31,10:00:00,01:53:00,42,P0080,Team12
2025-08-22,11:00:00,01:05:00,36,P0167,Team20
2025-08-22,11:00:00,02:18:00,36,P0167,Team20
2025-08-22,11:00:00,02:57:00,36,P0220,Team20
2025-08-22,11:00:00,01:49:00,36,P0190,Team20
2025-08-22,11:00:00,01:02:00,36,P0048,Team20
2025-08-22,11:00:00,02:50:00,36,P0073,Team4
2025-08-22,11:00:00,01:36:00,36,P0073,Team4
2025-08-22,11:00:00,02:35:00,36,P0125,Team4
2022-08-30,12:00:00,01:53:00,36,P0141,Team22
2022-08-30,12:00:00,02:55:00,36,P0141,Team22
2022-08-30,12:00:00,01:20:00,36,P0301,Team22
2022-08-30,12:00:00,01:45:00,36,P0214,Team22
2022-08-30,12:00:00,02:28:00,36,P0214,Team22
2022-09-25,13:00:00,02:33:00,13,P0347,Team6
2022-09-25,13:00:00,02:47:00,13,P0308,Team6
2022-09-25,13:00:00,02:44:00,13,P0308,Team6
2022-09-25,13:00:00,01:32:00,13,P0282,Team6
2023-01-31,14:00:00,01:59:00,38,P0289,Team20
2023-03-15,15:00:00,01:19:00,47,P0212,Team18
2023-03-15,15:00:00,01:29:00,47,P0275,Team18
2023-03-15,15:00:00,02:23:00,47,P0109,Team18
2023-03-15,15:00:00,01:40:00,47,P0096,Team18
2023-03-15,15:00:00,01:20:00,47,P0212,Team18
2023-03-15,15:00:00,02:60:00,47,P0145,Team15
2023-03-15,15:00:00,01:24:00,47,P0253,Team15
2023-03-15,15:00:00,01:11:00,47,P0145,Team15
2023-03-15,15:00:00,01:35:00,47,P0110,Team15
2021-02-11,16:00:00,02:21:00,45,P0304,Team8
2021-02-11,16:00:00,02:32:00,45,P0016,Team8
2021-02-11,16:00:00,02:05:00,45,P0016,Team8
2021-02-11,16:00:00,02:17:00,45,P0019,Team8
2021-02-11,16:00:00,01:59:00,45,P0179,Team5
2021-08-08,17:00:00,02:52:00,12,P0294,Team17
2021-08-08,17:00:00,01:09:00,12,P0162,Team17
2021-08-08,17:00:00,02:34:00,12,P0043,Team17
2021-08-08,17:00:00,02:02:00,12,P0307,Team17
2021-08-08,17:00:00,01:42:00,12,P0231,Team22
2021-08-08,17:00:00,02:48:00,12,P0076,Team22
2022-10-30,10:00:00,01:51:00,26,P0052,Team16
2022-10-30,10:00:00,01:23:00,26,P0272,Team14
2022-10-30,10:00:00,02:14:00,26,P0158,Team14
2021-10-02,11:00:00,01:02:00,15,P0026,Team23
2021-10-02,11:00:00,01:49:00,15,P0051,Team23
2021-10-02,11:00:00,02:58:00,15,P0266,Team5
2021-10-02,11:00:00,02:06:00,15,P0183,Team5
2021-10-02,11:00:00,02:29:00,15,P0074,Team5
2021-10-02,11:00:00,01:39:00,15,P0021,Team5
2021-10-02,11:00:00,01:26:00,15,P0021,Team5
2022-04-21,12:00:00,01:32:00,19,P0082,Team11
2022-04-21,12:00:00,01:54:00,19,P0055,Team11
2022-04-21,12:00:00,01:58:00,19,P0338,Team11
2022-04-21,12:00:00,01:29:00,19,P0179,Team5
2022-04-21,12:00:00,01:19:00,19,P0183,Team5
2022-04-21,12:00:00,01:45:00,19,P0102,Team5
2022-04-21,12:00:00,02:47:00,19,P0074,Team5
2025-08-16,13:00:00,02:34:00,46,P0134,Team18
2025-08-16,13:00:00,02:59:00,46,P0109,Team18
2025-08-16,13:00:00,01:20:00,46,P0157,Team18
2025-08-16,13:00:00,01:50:00,46,P0054,Team20
2025-08-16,13:00:00,02:10:00,46,P0217,Team20
2025-08-16,13:00:00,02:17:00,46,P0163,Team20
2025-08-16,13:00:00,02:28:00,46,P0247,Team20
2022-04-30,14:00:00,01:59:00,8,P0202,Team15
2022-04-30,14:00:00,01:13:00,8,P0189,Team15
2022-04-30,14:00:00,02:27:00,8,P0291,Team15
2022-04-30,14:00:00,02:14:00,8,P0022,Team21
2023-07-31,15:00:00,02:04:00,11,P0304,Team8
2023-07-31,15:00:00,02:15:00,11,P0002,Team8
2021-08-22,16:00:00,01:34:00,31,P0293,Team17
2021-01-28,17:00:00,02:42:00,25,P0036,Team10
2021-09-28,10:00:00,01:03:00,33,P0288,Team23
2021-09-28,10:00:00,02:51:00,33,P0306,Team23
2021-09-28,10:00:00,01:12:00,33,P0288,Team23
2021-09-28,10:00:00,02:14:00,33,P0139,Team23
2021-09-28,10:00:00,02:02:00,33,P0250,Team19
2021-09-28,10:00:00,02:21:00,33,P0045,Team19
2025-10-15,11:00:00,02:10:00,27,P0107,Team4
2025-10-15,11:00:00,02:01:00,27,P0257,Team4
2025-10-15,11:00:00,02:16:00,27,P0153,Team4
2025-09-24,12:00:00,02:21:00,7,P0279,Team8
2025-09-24,12:00:00,02:32:00,7,P0292,Team8
2025-09-24,12:00:00,02:57:00,7,P0128,Team8
2025-09-24,12:00:00,02:50:00,7,P0116,Team18
2025-09-24,12:00:00,01:44:00,7,P0157,Team18
2022-02-06,13:00:00,02:54:00,34,P0156,Team7
2022-02-06,13:00:00,01:38:00,34,P0211,Team7
2022-02-06,13:00:00,02:29:00,34,P0191,Team7
2022-02-06,13:00:00,02:43:00,34,P0075,Team7
2022-02-06,13:00:00,02:20:00,34,P0203,Team7
2025-04-23,14:00:00,01:19:00,13,P0068,Team6
2025-04-23,14:00:00,01:17:00,13,P0328,Team6
2025-04-23,14:00:00,01:29:00,13,P0165,Team6
2025-04-23,14:00:00,02:38:00,13,P0347,Team6
2025-04-23,14:00:00,02:27:00,13,P0099,Team6
2025-04-23,14:00:00,02:32:00,13,P0248,Team24
2025-04-23,14:00:00,02:23:00,13,P0226,Team24
2025-04-23,14:00:00,02:11:00,13,P0018,Team24
2025-04-23,14:00:00,01:10:00,13,P0024,Team24
2021-04-27,15:00:00,01:10:00,51,P0286,Team18
2021-04-27,15:00:00,02:47:00,51,P0109,Team18
2024-11-28,16:00:00,02:35:00,23,P0188,Team22
2024-11-28,16:00:00,01:33:00,23,P0214,Team22
2024-11-28,16:00:00,02:51:00,23,P0231,Team22
2023-04-12,17:00:00,02:39:00,47,P0097,Team24
2023-04-12,17:00:00,02:14:00,47,P0114,Team24
2023-04-12,17:00:00,02:32:00,47,P0252,Team24
2024-05-20,10:00:00,01:33:00,43,P0225,Team3
2024-05-20,10:00:00,01:54:00,43,P0199,Team3
2024-05-20,10:00:00,02:25:00,43,P0317,Team3
2024-05-20,10:00:00,01:04:00,43,P0046,Team3
2024-05-20,10:00:00,01:01:00,43,P0121,Team3
2024-05-20,10:00:00,01:34:00,43,P0261,Team4
2024-05-20,10:00:00,02:03:00,43,P0349,Team4
2024-05-20,10:00:00,02:22:00,43,P0107,Team4
2024-05-20,10:00:00,01:31:00,43,P0153,Team4
2022-11-22,11:00:00,02:24:00,25,P0304,Team8
2022-11-22,11:00:00,01:53:00,25,P0094,Team8
2022-11-22,11:00:00,01:28:00,25,P0019,Team8
2022-11-22,11:00:00,02:48:00,25,P0019,Team8
2024-08-11,12:00:00,02:34:00,39,P0329,Team10
2024-08-11,12:00:00,02:05:00,39,P0175,Team10
2024-08-11,12:00:00,01:16:00,39,P0193,Team10
2022-12-17,13:00:00,02:42:00,24,P0236,Team16
2022-12-17,13:00:00,02:13:00,24,P0133,Team16
2022-12-17,13:00:00,02:22:00,24,P0062,Team16
2022-12-17,13:00:00,01:48:00,24,P0219,Team3
2022-12-17,13:00:00,02:55:00,24,P0229,Team3
2022-12-17,13:00:00,02:09:00,24,P0121,Team3
2022-12-17,13:00:00,01:32:00,24,P0230,Team3
2022-06-06,14:00:00,01:23:00,33,P0160,Team19
2022-06-06,14:00:00,02:30:00,33,P0050,Team19
2022-06-06,14:00:00,02:55:00,33,P0050,Team19
2022-06-06,14:00:00,01:22:00,33,P0170,Team19
2022-06-06,14:00:00,01:60:00,33,P0132,Team19
2022-06-06,14:00:00,02:18:00,33,P0304,Team8
2022-06-06,14:00:00,02:36:00,33,P0094,Team8
2022-06-06,14:00:00,01:02:00,33,P0094,Team8
2022-06-06,14:00:00,01:10:00,33,P0279,Team8
2022-06-06,14:00:00,02:24:00,33,P0173,Team8
2025-08-31,15:00:00,01:60:00,11,P0202,Team15
2025-08-31,15:00:00,01:17:00,11,P0110,Team15
2025-08-31,15:00:00,02:05:00,11,P0291,Team15
2025-08-31,15:00:00,01:11:00,11,P0110,Team15
2025-08-31,15:00:00,02:55:00,11,P0275,Team18
2025-08-31,15:00:00,01:13:00,11,P0324,Team18
2025-08-31,15:00:00,02:03:00,11,P0324,Team18
2025-08-31,15:00:00,02:08:00,11,P0109,Team18
2025-08-31,15:00:00,02:31:00,11,P0116,Team18
2024-12-17,16:00:00,01:45:00,29,P0206,Team25
2024-12-17,16:00:00,02:55:00,29,P0348,Team25
2024-12-17,16:00:00,01:38:00,29,P0344,Team25
2024-12-17,16:00:00,01:48:00,29,P0221,Team9
2024-12-17,16:00:00,02:25:00,29,P0015,Team9
2024-12-17,16:00:00,02:19:00,29,P0227,Team9
2024-12-17,16:00:00,01:44:00,29,P0297,Team9
2024-12-17,16:00:00,01:46:00,29,P0346,Team9
2022-08-22,17:00:00,01:18:00,37,P0291,Team15
2022-08-22,17:00:00,02:59:00,37,P0253,Team15
2022-08-22,17:00:00,01:25:00,37,P0318,Team15
2022-08-22,17:00:00,02:45:00,37,P0291,Team15
2022-08-22,17:00:00,02:13:00,37,P0253,Team15
2022-08-22,17:00:00,02:34:00,37,P0155,Team16
2022-08-22,17:00:00,02:05:00,37,P0062,Team16
2022-08-22,17:00:00,02:15:00,37,P0035,Team16
2022-08-22,17:00:00,02:48:00,37,P0305,Team16
2023-06-29,10:00:00,02:34:00,43,P0029,Team12
2023-06-29,10:00:00,01:60:00,43,P0187,Team12
2023-12-09,11:00:00,01:54:00,49,P0145,Team15
2023-12-09,11:00:00,02:25:00,49,P0291,Team15
2023-12-09,11:00:00,01:50:00,49,P0189,Team15
2023-12-09,11:00:00,02:05:00,49,P0145,Team15
2023-12-09,11:00:00,01:17:00,49,P0176,Team12
2023-12-09,11:00:00,01:55:00,49,P0176,Team12
2024-09-25,12:00:00,02:40:00,19,P0271,Team24
2024-09-25,12:00:00,02:32:00,19,P0011,Team24
2024-09-25,12:00:00,01:31:00,19,P0248,Team24
2024-09-25,12:00:00,02:55:00,19,P0011,Team24
2024-09-25,12:00:00,02:59:00,19,P0138,Team24
2024-09-25,12:00:00,02:52:00,19,P0278,Team14
2024-09-25,12:00:00,01:01:00,19,P0158,Team14
2024-09-25,12:00:00,01:07:00,19,P0272,Team14
2024-09-25,12:00:00,01:15:00,19,P0144,Team14
2024-09-25,12:00:00,01:54:00,19,P0303,Team14
2022-05-07,13:00:00,02:06:00,4,P0205,Team10
2022-05-07,13:00:00,01:17:00,4,P0036,Team10
2022-05-07,13:00:00,02:15:00,4,P0030,Team10
2022-05-07,13:00:00,02:33:00,4,P0154,Team10
2022-05-07,13:00:00,02:50:00,4,P0020,Team10
2022-05-07,13:00:00,01:45:00,4,P0304,Team8
2022-05-07,13:00:00,01:05:00,4,P0304,Team8
2023-11-19,14:00:00,01:40:00,30,P0074,Team5
2023-11-19,14:00:00,01:16:00,30,P0266,Team5
2023-11-19,14:00:00,02:15:00,30,P0102,Team5
2023-11-19,14:00:00,02:11:00,30,P0266,Team5
2022-03-08,15:00:00,01:32:00,46,P0066,Team15
2022-03-08,15:00:00,01:47:00,46,P0287,Team15
2022-03-08,15:00:00,01:10:00,46,P0253,Team15
2022-03-08,15:00:00,02:57:00,46,P0110,Team15
2022-03-08,15:00:00,02:30:00,46,P0110,Team15
2022-03-08,15:00:00,01:25:00,46,P0095,Team8
2020-11-26,16:00:00,02:44:00,2,P0313,Team25
2020-11-26,16:00:00,01:59:00,2,P0348,Team25
2020-11-26,16:00:00,01:41:00,2,P0027,Team25
2020-11-26,16:00:00,01:42:00,2,P0216,Team10
2024-05-12,17:00:00,01:07:00,37,P0080,Team12
2024-05-12,17:00:00,01:28:00,37,P0330,Team12
2024-05-12,17:00:00,02:04:00,37,P0341,Team12
2024-05-12,17:00:00,02:37:00,37,P0267,Team4
2024-05-12,17:00:00,01:24:00,37,P0039,Team4
2024-05-12,17:00:00,02:59:00,37,P0242,Team4
2023-02-02,10:00:00,02:20:00,36,P0224,Team9
2023-02-02,10:00:00,02:59:00,36,P0032,Team9
2023-02-02,10:00:00,01:40:00,36,P0103,Team9
2023-02-02,10:00:00,02:35:00,36,P0143,Team16
2023-02-02,10:00:00,01:06:00,36,P0133,Team16
2023-02-02,10:00:00,01:01:00,36,P0305,Team16
2023-05-28,11:00:00,01:58:00,22,P0290,Team25
2023-05-28,11:00:00,02:26:00,22,P0238,Team25
2023-05-28,11:00:00,01:19:00,22,P0344,Team25
2023-05-28,11:00:00,01:06:00,22,P0146,Team25
2024-08-04,12:00:00,02:11:00,43,P0253,Team15
2024-08-04,12:00:00,01:59:00,43,P0207,Team15
2024-08-04,12:00:00,01:58:00,43,P0207,Team15
2024-08-04,12:00:00,02:03:00,43,P0207,Team15
2024-08-04,12:00:00,01:04:00,43,P0141,Team22
2024-08-04,12:00:00,01:28:00,43,P0231,Team22
2022-07-23,13:00:00,02:14:00,46,P0251,Team6
2022-07-23,13:00:00,02:23:00,46,P0165,Team6
2022-07-23,13:00:00,02:04:00,46,P0099,Team6
2022-07-23,13:00:00,02:32:00,46,P0129,Team6
2022-07-23,13:00:00,02:09:00,46,P0308,Team6
2022-07-23,13:00:00,02:45:00,46,P0121,Team3
2022-05-24,14:00:00,01:47:00,2,P0350,Team1
2022-05-24,14:00:00,01:15:00,2,P0318,Team15
2025-05-28,15:00:00,01:51:00,49,P0169,Team15
2025-05-28,15:00:00,02:05:00,49,P0110,Team15
2025-05-28,15:00:00,01:28:00,49,P0066,Team15
2025-05-28,15:00:00,02:44:00,49,P0291,Team15
2025-05-28,15:00:00,02:43:00,49,P0115,Team21
2025-05-28,15:00:00,02:50:00,49,P0273,Team21
2025-05-28,15:00:00,02:53:00,49,P0321,Team21
2022-07-14,16:00:00,01:19:00,28,P0034,Team5
2022-07-14,16:00:00,01:48:00,28,P0333,Team5
2022-07-14,16:00:00,02:04:00,28,P0034,Team5
2022-07-14,16:00:00,02:57:00,28,P0183,Team5
2022-07-14,16:00:00,01:53:00,28,P0067,Team5
2022-07-14,16:00:00,02:54:00,28,P0300,Team2
2024-07-18,17:00:00,02:34:00,11,P0218,Team18
2024-07-18,17:00:00,01:58:00,11,P0270,Team7
2024-07-18,17:00:00,02:26:00,11,P0127,Team7
2024-07-18,17:00:00,01:19:00,11,P0092,Team7
2022-12-23,10:00:00,02:03:00,8,P0040,Team17
2022-12-23,10:00:00,02:26:00,8,P0294,Team17
2022-12-23,10:00:00,02:60:00,8,P0228,Team7
2022-12-23,10:00:00,01:23:00,8,P0127,Team7
2022-12-23,10:00:00,01:36:00,8,P0136,Team7
2021-09-03,11:00:00,02:13:00,38,P0108,Team17
2021-09-03,11:00:00,02:37:00,38,P0031,Team17
2021-09-03,11:00:00,02:34:00,38,P0108,Team17
2021-09-03,11:00:00,01:02:00,38,P0108,Team17
2021-09-03,11:00:00,01:52:00,38,P0033,Team17
2021-09-03,11:00:00,01:06:00,38,P0298,Team1
2021-09-03,11:00:00,01:44:00,38,P0184,Team1
2023-06-03,12:00:00,01:03:00,26,P0067,Team5
2023-06-03,12:00:00,01:44:00,26,P0102,Team5
2023-06-03,12:00:00,02:14:00,26,P0081,Team5
2023-06-03,12:00:00,01:41:00,26,P0294,Team17
2023-06-03,12:00:00,01:17:00,26,P0059,Team17
2023-06-03,12:00:00,02:08:00,26,P0031,Team17
2023-06-03,12:00:00,01:59:00,26,P0162,Team17
2025-10-09,13:00:00,02:51:00,48,P0317,Team3
2025-10-09,13:00:00,01:44:00,48,P0325,Team17
